beta,kT,KE,SprPE,PE,TotE,Ethr,Rg,bd0,bd1,bd2,bd3,bd4,bd5,bd6,bd7,endl
0.12328786,  8.1110989,  10511.984,  8827.8132, -4633.1502,  14706.647,  314.29455, 0.00021151413,          0, 0.00027914086, 0.00047130645, 0.00060850286, 0.00066632571, 0.00060850286, 0.00047130645, 0.00027914086, 
0.12040892,  8.3050324,  10763.322,  9145.2636, -4578.6775,  15329.908, -309.57898, 0.00022029611,          0, 0.00028917883, 0.00049530693, 0.0006336309, 0.00068850447, 0.0006336309, 0.00049530693, 0.00028917883, 
0.12532848,  7.9790323,  10340.826,  9342.3743,  -4509.943,  15173.257, -152.28995, 0.00022369765,          0, 0.00029541159, 0.0005074152, 0.00064290386, 0.00068770117, 0.00064290386, 0.0005074152, 0.00029541159, 
0.12996928,  7.6941261,  9971.5875,  8780.9223, -4501.9173,  14250.592,  771.06386, 0.00021444791,          0, 0.00027765814, 0.00049441652, 0.00061415798, 0.00065870124, 0.00061415798, 0.00049441652, 0.00027765814, 
0.11818477,  8.4613273,   10965.88,  8848.4097, -4518.1942,  15296.096, -274.44483, 0.00020898045,          0, 0.00027979213, 0.00048582238, 0.00059341844, 0.00062562129, 0.00059341844, 0.00048582238, 0.00027979213, 
0.12209931,  8.1900547,  10614.311,  9050.3814, -4479.2602,  15185.432,   -163.311, 0.0002106726,          0, 0.0002861786, 0.00048417415, 0.0005951628, 0.00063973056, 0.0005951628, 0.00048417415, 0.0002861786, 
0.12174382,  8.2139696,  10645.305,  8787.3489, -4474.1612,  14958.492,  63.659439, 0.00020894589,          0, 0.00027786135, 0.0004748868, 0.00059852677, 0.00064058445, 0.00059852677, 0.0004748868, 0.00027786135, 
0.12432634,  8.0433481,  10424.179,  8975.2533, -4454.9053,  14944.527,  77.432648, 0.00020852205,          0, 0.000283803, 0.00047453057, 0.00059241776, 0.00063485011, 0.00059241776, 0.00047453057, 0.000283803, 
0.13028709,  7.6753573,  9947.2631,  8787.2663, -4546.8499,  14187.679,  833.99841, 0.00020491786,          0, 0.00027785874, 0.0004601052, 0.00058688587, 0.00062898609, 0.00058688587, 0.0004601052, 0.00027785874, 
0.11824045,  8.4573428,  10960.716,  9091.8001, -4579.5336,  15472.983, -451.56385, 0.0002161563,          0, 0.00028748829, 0.00049521095, 0.00061800574, 0.00065709093, 0.00061800574, 0.00049521095, 0.00028748829, 
0.11938194,  8.3764767,  10855.914,   9125.911, -4512.9568,  15468.868, -447.43117, 0.00021020669,          0, 0.00028856689, 0.00048499646, 0.00059699095, 0.00062219847, 0.00059699095, 0.00048499646, 0.00028856689, 
0.12273848,  8.1474044,  10559.036,  9285.6077, -4540.9107,  15303.733, -282.34556, 0.0002227977,          0, 0.0002936166, 0.00049752864, 0.00063711591, 0.00070824088, 0.00063711591, 0.00049752864, 0.0002936166, 
0.12639542,  7.9116789,  10253.536,  9260.4568, -4503.3479,  15010.645,  11.418166, 0.00022978468,          0, 0.00029282131, 0.00052374197, 0.00066342033, 0.00071658772, 0.00066342033, 0.00052374197, 0.00029282131, 
0.12738246,  7.8503742,  10174.085,  9634.8551, -4519.0302,   15289.91, -268.32964, 0.00022938511,          0, 0.00030466001, 0.00051930423, 0.00065508373, 0.00071206582, 0.00065508373, 0.00051930423, 0.00030466001, 
0.12364775,  8.0874905,  10481.388,  9170.1798, -4564.8052,  15086.762,  -64.91874, 0.0002102759,          0, 0.0002899667, 0.00048755791, 0.0005915391, 0.00062628692, 0.0005915391, 0.00048755791, 0.0002899667, 
0.12810883,  7.8058635,  10116.399,  8614.7367, -4467.4379,  14263.698,  757.77373, 0.00019491363,          0, 0.00027240325, 0.00045055099, 0.00054388898, 0.00058493168, 0.00054388898, 0.00045055099, 0.00027240325, 
0.12148724,  8.2313174,  10667.787,  8880.2977, -4405.6743,  15142.411, -120.93175, 0.00020859995,          0, 0.00028080045, 0.00048462993, 0.0005895938, 0.00062755083, 0.0005895938, 0.00048462993, 0.00028080045, 
0.12603606,  7.9342373,  10282.772,  9617.8674, -4433.5799,  15467.059, -445.01209, 0.00023450551,          0, 0.00030412285, 0.00053359015, 0.00067719768, 0.00072226678, 0.00067719768, 0.00053359015, 0.00030412285, 
0.11867083,  8.4266707,  10920.965,  8186.6765, -4460.6331,  14647.009,  374.42221, 0.00018904934,          0, 0.00025886772, 0.00043659483, 0.00053416147, 0.00056554147, 0.00053416147, 0.00043659483, 0.00025886772, 
0.12382791,   8.075724,  10466.138,  9481.5614, -4537.8455,  15409.854, -387.44491, 0.00021781494,          0, 0.00029981278, 0.00049976618, 0.00061614236, 0.00065359646, 0.00061614236, 0.00049976618, 0.00029981278, 
0.13143788,  7.6081569,  9860.1714,  9360.5817, -4565.2528,    14655.5,  367.06648, 0.00022538963,          0, 0.00029598732, 0.00051715538, 0.00064271069, 0.00069452723, 0.00064271069, 0.00051715538, 0.00029598732, 
0.12199813,  8.1968472,  10623.114,  9014.2818, -4528.5812,  15108.815, -86.306546, 0.00021267614,          0, 0.00028503711, 0.0004842976, 0.00060876422, 0.00064662038, 0.00060876422, 0.0004842976, 0.00028503711, 
0.12008666,  8.3273193,  10792.206,  9380.0841, -4567.4911,  15604.799, -581.68203, 0.00022338047,          0, 0.000296604, 0.00051919031, 0.00063595544, 0.00067058802, 0.00063595544, 0.00051919031, 0.000296604, 
0.12360728,  8.0901385,   10484.82,  8932.6073,  -4636.312,  14781.115,  242.13738, 0.00021697689,          0, 0.00028245451, 0.00049197221, 0.00062237154, 0.00067803369, 0.00062237154, 0.00049197221, 0.00028245451, 
0.12189048,  8.2040862,  10632.496,  8812.7293, -4544.0618,  14901.163,  121.44127, 0.00021150624,          0, 0.00027866389, 0.00047995363, 0.00060763261, 0.00065159957, 0.00060763261, 0.00047995363, 0.00027866389, 
0.12608424,  7.9312053,  10278.842,  9270.2335, -4440.4637,  15108.612, -85.878412, 0.00020860194,          0, 0.00029313046, 0.00049052068, 0.00058156887, 0.000607191, 0.00058156887, 0.00049052068, 0.00029313046, 
0.12408447,  8.0590264,  10444.498,  9196.5816,   -4459.58,    15181.5, -158.56969, 0.00021128635,          0, 0.00029080154, 0.00047662109, 0.00060235591, 0.00064102446, 0.00060235591, 0.00047662109, 0.00029080154, 
 0.1249222,   8.004982,  10374.457,  9308.9626, -4560.5188,    15122.9, -100.06998, 0.00022154732,          0, 0.00029435509, 0.00050686556, 0.00063522514, 0.00067186555, 0.00063522514, 0.00050686556, 0.00029435509, 
0.13121085,  7.6213208,  9877.2318,  9176.4523, -4601.3722,  14452.312,  569.29571, 0.00022418862,          0, 0.00029016504, 0.00050638891, 0.0006449335, 0.00070404305, 0.0006449335, 0.00050638891, 0.00029016504, 
 0.1254091,  7.9739028,  10334.178,  8468.7319, -4578.2262,  14224.684,  796.86238, 0.00020523096,          0, 0.00026778649, 0.00047047134, 0.00058900803, 0.00062916359, 0.00058900803, 0.00047047134, 0.00026778649, 
0.12217533,  8.1849587,  10607.706,   8923.047, -4546.1961,  14984.557,  38.087315, 0.00020151477,          0, 0.00028215221, 0.0004611496, 0.00056868144, 0.00060026977, 0.00056868144, 0.0004611496, 0.00028215221, 
0.12557464,  7.9633911,  10320.555,  9080.2551,  -4512.711,  14888.099,  134.02406, 0.00020904285,          0, 0.00028712322, 0.00048156723, 0.0005920152, 0.00062327436, 0.0005920152, 0.00048156723, 0.00028712322, 
0.12486761,  8.0084819,  10378.993,  8665.8014, -4529.3349,  14515.459,  506.47963, 0.00020688533,          0, 0.00027401794, 0.00046989083, 0.00059601962, 0.00063030851, 0.00059601962, 0.00046989083, 0.00027401794, 
0.12252347,  8.1617014,  10577.565,  8714.4895, -4571.1413,  14720.913,  300.55464, 0.00020644651,          0, 0.00027555749, 0.00047127825, 0.00059197047, 0.0006255318, 0.00059197047, 0.00047127825, 0.00027555749, 
0.12123758,  8.2482679,  10689.755,  9399.2263, -4510.2583,  15578.723, -555.87325, 0.00022457276,          0, 0.00029720929, 0.00050984222, 0.00064114064, 0.0006967799, 0.00064114064, 0.00050984222, 0.00029720929, 
0.12334169,   8.107559,  10507.396,   8836.645, -4435.1558,  14908.886,  113.43696, 0.00020115725,          0, 0.00027942012, 0.00045862492, 0.0005701179, 0.00060219009, 0.0005701179, 0.00045862492, 0.00027942012, 
 0.1273998,  7.8493059,    10172.7,  9205.0586, -4497.1589,    14880.6,  142.63255, 0.00022341894,          0, 0.00029106959, 0.00050156284, 0.00064923275, 0.00069097263, 0.00064923275, 0.00050156284, 0.00029106959, 
0.12287608,  8.1382805,  10547.211,  9254.1999, -4639.3752,  15162.036, -138.96009, 0.00022495163,          0, 0.00029262346, 0.00051164868, 0.00064651599, 0.00069764973, 0.00064651599, 0.00051164868, 0.00029262346, 
0.12388213,  8.0721895,  10461.558,  9019.2266, -4686.1344,   14794.65,  228.72624, 0.00021797275,          0, 0.00028519347, 0.00049594494, 0.00062358828, 0.00067811063, 0.00062358828, 0.00049594494, 0.00028519347, 
0.12651487,  7.9042094,  10243.855,  9168.3623, -4629.2444,  14782.973,  241.08381, 0.0002164397,          0, 0.00028990923, 0.0004956501, 0.00062100841, 0.00064989966, 0.00062100841, 0.0004956501, 0.00028990923, 
0.12178934,  8.2108993,  10641.326,  8990.7338, -4685.6752,  14946.384,  77.484195, 0.00021175394,          0, 0.00028429251, 0.00048887243, 0.00060261885, 0.00063649544, 0.00060261885, 0.00048887243, 0.00028429251, 
0.11983407,  8.3448721,  10814.954,  8486.2822, -4679.0316,  14622.205,  400.88357, 0.00019560064,          0, 0.00026834144, 0.00044787225, 0.00054950487, 0.00059817315, 0.00054950487, 0.00044787225, 0.00026834144, 
0.12463318,  8.0235459,  10398.515,   9426.067, -4500.1706,  15324.412, -300.32619, 0.00023482866,          0, 0.00029805801, 0.00053549606, 0.00068234827, 0.00072545385, 0.00068234827, 0.00053549606, 0.00029805801, 
0.12232128,  8.1751925,  10595.049,  9214.2864, -4508.7628,  15300.573, -276.30157, 0.00021552248,          0, 0.00029136138, 0.0004848015, 0.00061941827, 0.00065719732, 0.00061941827, 0.0004848015, 0.00029136138, 
0.11666763,   8.571358,   11108.48,  8801.7208, -4523.8431,  15386.358, -362.34497, 0.00020414744,          0, 0.0002783158, 0.0004739075, 0.00057368447, 0.00061454346, 0.00057368447, 0.0004739075, 0.0002783158, 
0.13152794,  7.6029473,  9853.4197,  9245.9523, -4405.6438,  14693.728,   330.6419, 0.00022278646,          0, 0.00029236267, 0.00050598364, 0.00064228155, 0.00068332769, 0.00064228155, 0.00050598364, 0.00029236267, 
0.12631803,  7.9165264,  10259.818,   9228.062, -4322.9838,  15164.896, -140.85231, 0.00021745573,          0, 0.00029179697, 0.00049690892, 0.00062074321, 0.00066039356, 0.00062074321, 0.00049690892, 0.00029179697, 
0.12947564,  7.7234604,  10009.605,  8617.4551, -4461.4524,  14165.607,      857.3, 0.00020749999,          0, 0.0002724892, 0.00047173503, 0.00059807434, 0.0006354027, 0.00059807434, 0.00047173503, 0.0002724892, 
 0.1215815,  8.2249355,  10659.516,  9158.9731, -4589.1109,  15229.379, -206.24104, 0.00021486136,          0, 0.00028961234, 0.00049234047, 0.00061100388, 0.00065186832, 0.00061100388, 0.00049234047, 0.00028961234, 
0.12363671,  8.0882127,  10482.324,  8825.7717,  -4590.128,  14717.967,   304.9636, 0.000206618,          0, 0.0002790763, 0.00047897945, 0.00058708048, 0.0006156156, 0.00058708048, 0.00047897945, 0.0002790763, 
0.12543537,  7.9722331,  10332.014,  9037.8319, -4566.0929,  14803.753,  219.81142, 0.00021752559,          0, 0.00028578178, 0.00049890547, 0.00062215455, 0.00066672578, 0.00062215455, 0.00049890547, 0.00028578178, 
0.12432076,  8.0437092,  10424.647,  9201.8548, -4475.9965,  15150.505, -126.10549, 0.00022151872,          0, 0.00029096828, 0.00050580419, 0.00063627739, 0.00067819973, 0.00063627739, 0.00050580419, 0.00029096828, 
0.12467592,  8.0207948,   10394.95,  9205.9359,  -4491.934,  15108.952, -85.281207, 0.00022454819,          0, 0.00029109733, 0.00050697178, 0.00065080794, 0.00069501688, 0.00065080794, 0.00050697178, 0.00029109733, 
0.12812811,  7.8046886,  10114.876,  8832.4761, -4594.2978,  14353.055,  669.57258, 0.00021457371,          0, 0.0002792883, 0.00049117778, 0.00061691653, 0.00065841413, 0.00061691653, 0.00049117778, 0.0002792883, 
0.12095944,  8.2672338,  10714.335,  9097.8304, -4552.1563,  15260.009, -236.40192, 0.00021782329,          0, 0.00028767896, 0.00050000115, 0.00062527616, 0.00065926014, 0.00062527616, 0.00050000115, 0.00028767896, 
0.12291087,  8.1359769,  10544.226,  9004.0675, -4500.6775,  15047.616, -24.380639, 0.0002232991,          0, 0.00028471413, 0.0005049393, 0.00064730189, 0.00069887496, 0.00064730189, 0.0005049393, 0.00028471413, 
0.12714482,  7.8650473,  10193.101,  8992.3999, -4518.6099,  14666.891,  356.16665, 0.00021177021,          0, 0.00028434519, 0.00048686724, 0.00060384805, 0.00063820241, 0.00060384805, 0.00048686724, 0.00028434519, 
0.13266561,  7.5377486,  9768.9222,  9171.8579, -4455.1412,  14485.639,  537.77451, 0.00020966384,          0, 0.00029001976, 0.00047886277, 0.00059392777, 0.00062900085, 0.00059392777, 0.00047886277, 0.00029001976, 
0.13422971,  7.4499156,  9655.0906,  8997.0984, -4446.2645,  14205.924,   817.4277, 0.00021399322,          0, 0.00028449376, 0.00048828051, 0.00060985716, 0.00065862873, 0.00060985716, 0.00048828051, 0.00028449376, 
0.12149206,  8.2309906,  10667.364,  9089.5663, -4524.9748,  15231.955, -210.12541, 0.00021441408,          0, 0.00028741765, 0.00048726952, 0.00061259662, 0.00065605775, 0.00061259662, 0.00048726952, 0.00028741765, 
 0.1222645,  8.1789887,  10599.969,  9354.5159, -4624.5113,  15329.974, -307.77387, 0.00021510036,          0, 0.00029579552, 0.00049635558, 0.00060642106, 0.00064446151, 0.00060642106, 0.00049635558, 0.00029579552, 
0.12470413,  8.0189804,  10392.599,  8830.2076, -4597.0244,  14625.782,  396.13701, 0.0002095328,          0, 0.00027921657, 0.00047842038, 0.00059772739, 0.00064179609, 0.00059772739, 0.00047842038, 0.00027921657, 
0.12695039,  7.8770925,  10208.712,  9245.5784, -4456.1849,  14998.105,  23.522723, 0.00021493501,          0, 0.00029235085, 0.00049456294, 0.00061064187, 0.00064384879, 0.00061064187, 0.00049456294, 0.00029235085, 
0.12431429,  8.0441276,  10425.189,   8748.986, -4453.2103,  14720.965,  300.19714, 0.00021954275,          0, 0.00027664829, 0.00049886959, 0.00063772437, 0.00068619956, 0.00063772437, 0.00049886959, 0.00027664829, 
0.12539556,  7.9747643,  10335.294,  9364.4811, -4550.5509,  15149.225,   -127.493, 0.00022380098,          0, 0.00029611062, 0.00051568804, 0.00063925559, 0.00067870719, 0.00063925559, 0.00051568804, 0.00029611062, 
0.12275111,  8.1465657,  10557.949,  9343.5492, -4524.5336,  15376.965, -354.72072, 0.00022074096,          0, 0.00029544874, 0.00049989048, 0.0006334185, 0.00067433995, 0.0006334185, 0.00049989048, 0.00029544874, 
0.12620649,  7.9235228,  10268.885,  9138.2945, -4472.0869,  14935.093,  86.841465, 0.00021776157,          0, 0.00028895847, 0.0005060586, 0.00062306085, 0.00064802921, 0.00062306085, 0.0005060586, 0.00028895847, 
0.12276401,    8.14571,   10556.84,   8886.075, -4512.7606,  14930.155,  91.858954, 0.00020738652,          0, 0.00028098313, 0.00047865955, 0.00058560192, 0.00062769516, 0.00058560192, 0.00047865955, 0.00028098313, 
0.12718818,  7.8623661,  10189.626,  8999.2503, -4488.6993,  14700.177,  321.79585, 0.00021457999,          0, 0.0002845618, 0.00048897174, 0.00061386635, 0.00065848007, 0.00061386635, 0.00048897174, 0.0002845618, 
0.12781871,  7.8235806,  10139.361,  9193.9895, -4406.1107,  14927.239,  95.236884, 0.00022009308,          0, 0.00029071957, 0.00049754938, 0.0006303018, 0.00068434778, 0.0006303018, 0.00049754938, 0.00029071957, 
0.12241458,  8.1689618,  10586.975,  9399.0524, -4466.8935,  15519.133, -496.79754, 0.00022476883,          0, 0.00029720379, 0.00050737773, 0.00064745574, 0.00069222669, 0.00064745574, 0.00050737773, 0.00029720379, 
0.13017439,  7.6820029,  9955.8757,  9400.4491,  -4566.455,   14789.87,  232.53198, 0.00022129311,          0, 0.00029724795, 0.00049882589, 0.00063308457, 0.00068237295, 0.00063308457, 0.00049882589, 0.00029724795, 
0.12713169,  7.8658593,  10194.154,  8894.1716, -4628.0414,  14460.284,  561.86495, 0.00020661466,          0, 0.00028123915, 0.00047101045, 0.00058171519, 0.00063790505, 0.00058171519, 0.00047101045, 0.00028123915, 
0.12362114,  8.0892311,  10483.643,  8917.8646,  -4566.664,  14834.844,  187.18603, 0.00021323712,          0, 0.00028198834, 0.00049324533, 0.00061024683, 0.00064083286, 0.00061024683, 0.00049324533, 0.00028198834, 
0.12641797,  7.9102676,  10251.707,  9159.0097, -4541.2486,  14869.468,  152.81501, 0.00020763345,          0, 0.00028961349, 0.00047837583, 0.00058450418, 0.00061714815, 0.00058450418, 0.00047837583, 0.00028961349, 
0.11968492,  8.3552716,  10828.432,  8845.7497, -4579.2813,    15094.9, -73.107093, 0.00020970277,          0, 0.00027970802, 0.00047577121, 0.00059878404, 0.00064671773, 0.00059878404, 0.00047577121, 0.00027970802, 
0.12377288,  8.0793146,  10470.792,  9099.7925, -4589.1164,  14981.468,  40.677656, 0.00021065866,          0, 0.00028774101, 0.00047945456, 0.00059814908, 0.00063984929, 0.00059814908, 0.00047945456, 0.00028774101, 
0.12305897,  8.1261857,  10531.537,  8365.7673, -4577.2535,   14320.05,  701.70871, 0.00018873268,          0, 0.00026453068, 0.00043800145, 0.00052781211, 0.00055903441, 0.00052781211, 0.00043800145, 0.00026453068, 
0.13126968,  7.6179057,  9872.8057,  8795.3976, -4560.7171,  14107.486,  915.89473, 0.00021202176,          0, 0.00027811585, 0.00048674622, 0.00060748052, 0.0006476629, 0.00060748052, 0.00048674622, 0.00027811585, 
0.11926298,  8.3848318,  10866.742,  9042.6189, -4693.0923,  15216.269, -192.74822, 0.00021939761,          0, 0.00028593314, 0.00050168634, 0.00063165823, 0.0006718064, 0.00063165823, 0.00050168634, 0.00028593314, 
0.11989808,  8.3404175,  10809.181,  9303.7682, -4646.7766,  15466.173, -442.13101, 0.00021901128,          0, 0.00029419084, 0.00049780445, 0.00062437931, 0.00067143124, 0.00062437931, 0.00049780445, 0.00029419084, 
0.12431364,  8.0441693,  10425.243,  8847.5298,  -4528.827,  14743.946,  280.23858, 0.00020811415,          0, 0.00027976431, 0.00048077403, 0.00059309454, 0.00062256065, 0.00059309454, 0.00048077403, 0.00027976431, 
 0.1248135,   8.011954,  10383.492,  8679.1513, -4604.6245,  14458.019,  565.50315, 0.00020815481,          0, 0.00027444008, 0.00046965531, 0.00060110225, 0.00064008175, 0.00060110225, 0.00046965531, 0.00027444008, 
 0.1282508,  7.7972225,    10105.2,  8566.9749, -4568.2805,  14103.895,  919.43308, 0.00019627871,          0, 0.00027089299, 0.00044834237, 0.00055498949, 0.00059200974, 0.00055498949, 0.00044834237, 0.00027089299, 
 0.1225366,  8.1608273,  10576.432,  9081.0354, -4421.8595,  15235.608, -212.11985, 0.00021854375,          0, 0.0002871479, 0.00049958567, 0.00062683418, 0.00066956447, 0.00062683418, 0.00049958567, 0.0002871479, 
0.12818766,   7.801063,  10110.178,  9224.2775, -4529.9956,   14804.46,  219.20926, 0.00021881191,          0, 0.0002916773, 0.00050503447, 0.00062435284, 0.0006588614, 0.00062435284, 0.00050503447, 0.0002916773, 
0.12794248,  7.8160123,  10129.552,  9217.1897, -4603.2664,  14743.475,  280.31068, 0.00021703355,          0, 0.00029145318, 0.00050256294, 0.00061607404, 0.00065235651, 0.00061607404, 0.00050256294, 0.00029145318, 
