KE,PE,Etot
91.4537670566, -303.728437218, -212.274670161
86.8752015979, -299.695471182, -212.820269584
85.0146875356, -297.986096399, -212.971408864
95.7377195511, -308.838434434, -213.100714883
103.472577614, -317.04476533, -213.572187717
102.615458635, -316.148380039, -213.532921404
97.5858217841, -310.681229292, -213.095407508
92.3305441761, -305.939653282, -213.609109106
95.6198016332, -309.190375453, -213.57057382
101.933573381, -315.548866606, -213.615293225
100.061367989, -313.99489999, -213.933532001
93.8833933084, -307.675185994, -213.791792686
103.108042162, -317.082022128, -213.973979967
104.50078753, -318.153838821, -213.653051292
97.9768774289, -310.865716456, -212.888839027
97.2979592831, -310.074673318, -212.776714034
97.293459851, -309.794748748, -212.501288897
96.7718250837, -309.664187995, -212.892362911
97.9324350306, -310.514099888, -212.581664857
95.4387228351, -307.732314974, -212.293592139
99.570528946, -312.196199799, -212.625670853
97.6301655896, -310.525819703, -212.895654113
96.2258859678, -308.954148017, -212.72826205
103.033034724, -316.171752678, -213.138717954
102.920730438, -316.409243994, -213.488513556
102.020033382, -315.985318463, -213.96528508
100.463312369, -313.950541027, -213.487228658
101.205025882, -314.496892991, -213.291867109
101.864453988, -315.046484902, -213.182030914
95.5666394332, -308.544045549, -212.977406115
91.9627532902, -304.903395727, -212.940642437
90.446274328, -303.775218233, -213.328943905
92.2213745133, -305.906576657, -213.685202144
96.0755395173, -309.88804689, -213.812507373
92.8381969826, -306.841455665, -214.003258683
91.9396321554, -305.704832826, -213.765200671
94.8404472811, -308.055848127, -213.215400846
94.2650978968, -307.239851927, -212.974754031
91.913069231, -304.847821125, -212.934751894
88.3352976225, -300.913002414, -212.577704792
85.261161403, -297.876084956, -212.614923553
90.7554953238, -303.650929336, -212.895434012
99.575964534, -312.870395799, -213.294431265
100.878307066, -314.2084409, -213.330133835
98.3143465706, -311.325003871, -213.0106573
95.8621615247, -308.797426891, -212.935265367
92.1608657862, -304.899642103, -212.738776317
89.4599568598, -302.589628803, -213.129671943
94.3409218018, -307.674646107, -213.333724305
98.8856681068, -312.257445299, -213.371777192
100.173631274, -313.308248838, -213.134617564
97.3052392512, -310.441400043, -213.136160791
89.0367964605, -301.999724785, -212.962928325
93.3492844691, -306.286640687, -212.937356218
98.3402357221, -311.395915287, -213.055679565
96.1999714362, -309.288935303, -213.088963867
94.7736729109, -308.098227444, -213.324554533
98.6228087953, -311.749331445, -213.126522649
104.786429024, -318.079190223, -213.292761199
106.151124105, -319.119971689, -212.968847584
107.4473294, -320.428012643, -212.980683243
101.36691851, -314.143248125, -212.776329615
95.1376573468, -307.632769395, -212.495112048
95.2876375598, -307.782987373, -212.495349813
100.978056284, -313.727094475, -212.749038191
95.6278075637, -308.005872139, -212.378064576
93.7516930309, -306.126624636, -212.374931605
99.0623028266, -311.529224531, -212.466921705
97.822712824, -310.117081899, -212.294369075
103.86705126, -316.328850287, -212.461799027
104.402709205, -317.222163101, -212.819453896
96.9181323782, -309.970584482, -213.052452103
90.4901732644, -302.985391001, -212.495217737
93.188581422, -305.773015667, -212.584434245
96.3783611483, -309.389531803, -213.011170654
98.6162911295, -311.985906837, -213.369615708
99.5248398969, -313.136739217, -213.61189932
95.572073185, -309.138240143, -213.566166958
94.4871023327, -307.975531121, -213.488428788
97.1794767402, -310.428274054, -213.248797314
103.11168704, -316.449336379, -213.337649339
100.013789564, -313.114584001, -213.100794437
87.9827070684, -301.343589272, -213.360882203
92.0405425565, -305.455348132, -213.414805575
98.2121694722, -311.264738258, -213.052568786
97.3939089231, -310.25829657, -212.864387647
83.9022147863, -296.702479669, -212.800264883
87.8897999881, -300.103738504, -212.213938516
103.150874862, -315.417435834, -212.266560971
108.052943393, -320.312200549, -212.259257155
108.508003663, -321.083149736, -212.575146073
105.657608425, -318.314410436, -212.656802011
98.7715401999, -311.583622621, -212.812082421
95.0942665453, -308.034550209, -212.940283664
88.4380567987, -301.60641075, -213.168353951
93.9513326736, -307.372382116, -213.421049443
98.1546175736, -311.327289502, -213.172671928
99.5092728003, -312.450120133, -212.940847333
94.894632285, -307.826149965, -212.93151768
92.3106684559, -305.162154428, -212.851485972
92.7957046184, -305.849539523, -213.053834905
92.1705358822, -304.739866647, -212.569330765
97.8287310416, -310.558388096, -212.729657054
103.832397609, -316.608858803, -212.776461194
99.9106621123, -312.605078875, -212.694416763
94.9214698001, -307.721494695, -212.800024895
101.70453309, -314.516483058, -212.811949968
105.244854592, -318.182513031, -212.937658439
95.9688176761, -309.13549185, -213.166674174
86.2507486288, -299.211546717, -212.960798088
89.1189293197, -302.283991432, -213.165062112
98.2124887288, -311.376896616, -213.164407887
108.26625583, -321.595662456, -213.329406626
111.673593978, -324.725279942, -213.051685964
109.283026324, -322.689614508, -213.406588184
105.511647137, -319.200596229, -213.688949092
98.6831446359, -312.558836103, -213.875691468
101.15384662, -315.276012846, -214.122166225
104.169873126, -317.981895526, -213.812022401
99.4436427784, -313.366825679, -213.9231829
96.4432735683, -309.935719401, -213.492445832
92.9441854626, -306.079955803, -213.13577034
92.232457197, -305.561052621, -213.328595424
96.1287113437, -309.387331843, -213.2586205
91.644174609, -305.293070367, -213.648895758
86.0100723714, -299.8126978, -213.802625429
88.533259237, -301.939453674, -213.406194437
96.0618732189, -309.5609392, -213.499065981
92.6874709283, -306.21904351, -213.531572582
86.2247554957, -299.351252791, -213.126497295
88.8226207796, -302.318871124, -213.496250345
90.6421201869, -304.836559591, -214.194439404
102.004054707, -316.057680329, -214.053625622
107.082126702, -320.973848219, -213.891721517
101.247876118, -315.41999777, -214.172121652
91.7485174769, -305.163428557, -213.41491108
89.5001810606, -302.791922744, -213.291741683
95.9319782376, -309.428361913, -213.496383676
101.832007811, -315.449485526, -213.617477716
101.311278085, -314.889826277, -213.578548192
92.9317004626, -306.978904126, -214.047203664
91.0849550298, -305.01666303, -213.931708
91.6988146299, -305.161240755, -213.462426125
89.4689477886, -302.772193211, -213.303245423
88.669357472, -302.210738462, -213.54138099
88.365139554, -301.820535389, -213.455395835
97.3408142671, -311.039247298, -213.698433031
106.979161063, -320.841330134, -213.862169071
104.779609742, -318.48126676, -213.701657019
95.0043320615, -308.615298577, -213.610966515
93.9203081294, -307.693197612, -213.772889483
96.691938653, -310.270721309, -213.578782656
99.4241996167, -312.335113584, -212.910913967
94.8276812604, -308.0159931, -213.18831184
85.9700196819, -298.983762837, -213.013743156
90.4938819782, -303.246654302, -212.752772324
90.8325663807, -303.540395857, -212.707829476
90.7649243082, -303.665672141, -212.900747833
94.6985749073, -307.922884174, -213.224309267
96.3136726767, -309.450149905, -213.136477228
103.723891863, -316.786706413, -213.06281455
107.12220756, -319.753936871, -212.631729312
101.413087946, -313.920005387, -212.506917441
93.8830255835, -306.274596858, -212.391571275
86.8350169286, -299.29346096, -212.458444031
90.9787119728, -303.48166316, -212.502951187
98.9043572774, -311.527120395, -212.622763118
102.48969823, -315.790118697, -213.300420466
97.936630052, -311.305795427, -213.369165375
96.2438861852, -309.736823906, -213.49293772
100.827691289, -314.239510863, -213.411819574
105.504932759, -319.168743035, -213.663810277
98.8933089283, -312.452647557, -213.559338629
101.485583681, -315.354830193, -213.869246512
95.1053544454, -308.94602963, -213.840675185
102.312068203, -316.606689792, -214.294621588
106.304325548, -320.24396442, -213.939638872
100.951089057, -314.890598274, -213.939509217
88.2681113638, -302.320087375, -214.051976011
82.9352244327, -297.027207361, -214.091982929
85.2247981294, -299.197928904, -213.973130775
92.0753536739, -305.92984922, -213.854495546
101.37342821, -314.955359657, -213.581931447
103.142986009, -316.489193584, -213.346207574
98.0657794758, -311.009672338, -212.943892862
93.3669655514, -306.163298265, -212.796332714
84.0144150509, -296.356095069, -212.341680018
89.2117085428, -301.645446083, -212.433737541
98.4430283015, -310.79714126, -212.354112959
103.423416538, -316.369101464, -212.945684926
105.901886087, -319.400385952, -213.498499865
105.966894725, -319.388667262, -213.421772538
99.5547480505, -312.73816665, -213.1834186
91.0982074662, -304.434591986, -213.33638452
91.1483315543, -304.769312789, -213.620981234
93.4999243775, -307.119660574, -213.619736196
93.5490004636, -307.369290019, -213.820289556
90.4128623423, -304.233787761, -213.820925419
86.3266350681, -300.573708426, -214.247073358
92.7965131875, -307.249806185, -214.453292998
100.90409841, -315.367698339, -214.463599929
95.0226384043, -309.003002962, -213.980364558
90.1135605648, -303.881857386, -213.768296821
98.0701478446, -312.133584362, -214.063436518
97.9107021905, -312.168763986, -214.258061796
90.7719641108, -304.503351232, -213.731387121
91.8973396317, -305.635383761, -213.738044129
95.0646627426, -308.295004244, -213.230341501
90.270459262, -303.380885992, -213.11042673
82.953992569, -296.049655068, -213.095662499
88.2584842905, -301.650589533, -213.392105242
88.4839715506, -301.74617312, -213.26220157
92.5610146257, -306.249704544, -213.688689918
106.046411765, -319.642054571, -213.595642805
100.317261799, -313.787328742, -213.470066943
83.2720129367, -297.119608352, -213.847595416
84.6265332363, -298.716525427, -214.089992191
96.5752965873, -310.440838791, -213.865542203
96.9999879912, -310.657847243, -213.657859251
92.4673674915, -306.197153729, -213.729786237
92.4233294382, -306.194335036, -213.771005598
96.4466629258, -310.225678969, -213.779016043
96.4361345225, -310.214008292, -213.777873769
94.3430437327, -308.117528412, -213.77448468
94.6900336128, -308.227091204, -213.537057591
101.106052248, -314.329133053, -213.223080804
103.568898241, -316.766507348, -213.197609107
86.4021287891, -299.902384682, -213.500255893
73.6561851, -287.061439832, -213.405254732
85.063552112, -298.25876679, -213.195214678
87.6169238299, -300.87606396, -213.259140131
90.1769263524, -303.356717152, -213.1797908
92.9384016598, -306.208739742, -213.270338082
95.9249566768, -309.141231028, -213.216274351
107.097216205, -320.015798739, -212.918582534
99.2208028962, -311.449847576, -212.22904468
89.9751748401, -302.233884134, -212.258709294
96.5805754972, -309.088483822, -212.507908325
105.076111113, -317.786678005, -212.710566892
102.725413717, -315.782903267, -213.05748955
100.313704612, -313.214341756, -212.900637144
99.9000743653, -313.281068504, -213.380994139
95.7190717146, -308.828604232, -213.109532517
85.9400982261, -299.23311523, -213.293017004
92.8231644181, -306.053380311, -213.230215893
99.6209005946, -313.119494989, -213.498594394
103.855485295, -317.237329341, -213.381844046
105.520342997, -318.746188889, -213.225845892
98.8642887184, -312.156559487, -213.292270768
98.3147274257, -311.33322936, -213.018501934
100.914579953, -314.052468779, -213.137888825
101.755355995, -314.813586206, -213.05823021
100.421965176, -313.680053549, -213.258088373
98.0586467362, -311.751637164, -213.692990427
95.404809911, -308.782524376, -213.377714465
93.9251736233, -307.105209759, -213.180036136
96.7834672538, -310.242069495, -213.458602242
96.9110066621, -310.494552776, -213.583546114
87.5278387267, -301.015677353, -213.487838626
88.9750226065, -302.269047319, -213.294024713
95.922415548, -308.948689662, -213.026274114
95.9648875288, -308.824234525, -212.859346997
97.6522792287, -310.670248104, -213.017968875
101.600163821, -314.188170072, -212.58800625
101.924255573, -314.27175491, -212.347499336
99.2921749544, -311.399090277, -212.106915322
98.4567694794, -310.524207753, -212.067438274
101.20884977, -313.484291284, -212.275441514
99.0395426545, -311.346572642, -212.307029988
99.6802925524, -312.470339584, -212.790047031
100.177066682, -313.16636115, -212.989294468
97.6722000521, -310.140122341, -212.467922289
95.0402768603, -307.389833088, -212.349556228
93.2476770775, -305.473516641, -212.225839563
91.334458213, -303.84191388, -212.507455667
89.6147227733, -301.834981069, -212.220258296
93.0065971157, -305.55922349, -212.552626375
88.6352009761, -300.77268695, -212.137485974
98.1333357416, -310.566339958, -212.433004216
105.204666713, -317.63702817, -212.432361457
100.387001197, -313.603891912, -213.216890715
94.7058100074, -307.994704852, -213.288894844
96.4396870418, -309.697746718, -213.258059676
98.1498760948, -311.403374847, -213.253498752
100.99999373, -314.696484538, -213.696490808
95.8299358437, -309.521858538, -213.691922695
88.8279743091, -302.076988867, -213.249014558
92.1856657779, -305.641768505, -213.456102727
94.6243787927, -308.201929643, -213.57755085
92.4892447405, -305.973035745, -213.483791004
99.2332879274, -312.811851636, -213.578563709
98.4565452963, -311.90690267, -213.450357374
95.924648609, -309.173235362, -213.248586753
97.4827336944, -310.61843404, -213.135700346
96.7152146435, -309.376318701, -212.661104058
89.560840886, -302.340436967, -212.779596081
78.8447580189, -291.734645458, -212.88988744
78.7124152197, -291.761540743, -213.049125523
91.3022111444, -304.519477546, -213.217266401
101.634182471, -314.573086366, -212.938903894
104.880856023, -317.97761561, -213.096759586
100.598267609, -313.141151129, -212.54288352
95.1648437033, -307.895122263, -212.73027856
97.3741424213, -310.318043218, -212.943900797
94.3284219341, -307.419521147, -213.091099212
96.0462704609, -309.614728877, -213.568458416
100.749368299, -314.554798372, -213.805430073
105.116294765, -318.614801172, -213.498506407
100.701568886, -313.998486298, -213.296917412
93.5571364125, -306.570239686, -213.013103273
95.7147782601, -308.534746311, -212.819968051
96.6785275947, -309.789969402, -213.111441808
83.0387526547, -296.159579993, -213.120827339
86.9381210448, -300.351924455, -213.41380341
98.758989993, -311.745171789, -212.986181796
101.506596354, -314.532784338, -213.026187984
94.088760742, -306.741059309, -212.652298567
99.2320978978, -312.014636906, -212.782539008
102.637250503, -315.430350424, -212.793099922
93.6337903505, -306.37489484, -212.741104489
90.1967244422, -302.737302766, -212.540578323
92.5597436186, -305.027439734, -212.467696116
92.7126886665, -305.769653408, -213.056964741
96.3783752101, -309.320377349, -212.942002139
101.021817823, -314.121425044, -213.099607222
106.521210991, -319.228235789, -212.707024797
109.575903042, -321.887029212, -212.31112617
108.035773814, -320.784756858, -212.748983044
96.2540264838, -309.135470595, -212.881444112
83.0693626441, -295.451513467, -212.382150822
92.2545656159, -304.685401654, -212.430836038
102.016986686, -314.650376672, -212.633389985
100.527443793, -313.151265368, -212.623821575
97.5116272842, -309.89242186, -212.380794576
101.526637218, -314.392782466, -212.866145248
101.575909763, -314.438739764, -212.862830001
97.4681682839, -310.367419822, -212.899251538
97.0292738198, -309.97065621, -212.94138239
99.7795858327, -312.997462427, -213.217876595
100.01084853, -312.751749829, -212.740901299
97.1800246755, -310.001125233, -212.821100557
92.0929576028, -305.108953645, -213.015996042
88.4354575729, -301.496103684, -213.060646111
85.534781361, -298.704894804, -213.170113443
92.0324583609, -304.697648408, -212.665190047
96.779618908, -309.487448046, -212.707829138
92.3889549746, -305.328450872, -212.939495897
85.4938865369, -298.073854861, -212.579968324
85.4944728041, -298.231615149, -212.737142345
94.7424564571, -307.874838988, -213.132382531
105.395159708, -318.61915496, -213.223995252
101.27499394, -314.921854686, -213.646860747
99.1241611458, -312.932565866, -213.80840472
101.104482562, -314.482781039, -213.378298478
101.038797685, -314.646501064, -213.607703379
103.508356762, -317.125550536, -213.617193774
99.3251326543, -312.343753844, -213.01862119
94.0658866548, -306.769267832, -212.703381177
89.2582537314, -302.909160315, -213.650906584
88.6376071719, -302.139288031, -213.501680859
87.1763973392, -300.355870322, -213.179472983
90.6687520933, -303.966184538, -213.297432444
97.7006513608, -311.516962125, -213.816310765
102.762875129, -316.537750119, -213.77487499
104.996599515, -318.661276923, -213.664677408
95.657548896, -309.119852832, -213.462303936
84.8682946006, -298.232462032, -213.364167431
96.1220497938, -309.507209441, -213.385159647
105.897286482, -318.84882386, -212.951537378
103.256419765, -316.195524449, -212.939104683
100.485020135, -313.113981177, -212.628961043
98.1547005128, -310.899878491, -212.745177978
97.8935832846, -311.157051551, -213.263468267
95.8202938685, -308.639792514, -212.819498645
100.402857659, -313.148391839, -212.745534179
105.649080944, -318.316674374, -212.667593429
107.097969032, -319.92053247, -212.822563438
105.755914882, -318.543823257, -212.787908375
98.7847549946, -311.846639157, -213.061884163
91.3329535208, -304.39413203, -213.061178509
87.2674169314, -300.763634448, -213.496217516
88.7747683883, -302.038055685, -213.263287296
95.1125363023, -308.138721289, -213.026184987
101.449366393, -314.917074973, -213.467708581
97.2913016606, -310.95128503, -213.659983369
92.7391147508, -306.201862857, -213.462748107
92.3415196203, -305.75691625, -213.41539663
100.597487449, -314.027567133, -213.430079684
101.403688633, -314.993320338, -213.589631704
93.7216851291, -306.871742131, -213.150057002
89.4649162318, -302.764606525, -213.299690293
93.5982104327, -306.718055023, -213.11984459
90.3713795158, -303.246541528, -212.875162012
87.010346732, -299.800108816, -212.789762084
87.6734298058, -300.666075733, -212.992645927
90.4356828137, -303.58235363, -213.146670816
100.394104564, -313.434574503, -213.040469939
99.2377674274, -312.367744435, -213.129977008
86.47083898, -299.3373481, -212.86650912
90.5227072582, -303.324921164, -212.802213906
91.9522023882, -304.954425514, -213.002223125
86.1648311486, -299.466100652, -213.301269504
91.8370021917, -304.755717007, -212.918714815
96.7218485441, -309.172019424, -212.45017088
93.7900369059, -306.071790724, -212.281753818
95.7161049114, -308.675397578, -212.959292666
97.9761966368, -310.864168946, -212.887972309
92.7517661828, -305.545037591, -212.793271409
92.5633667532, -305.485270696, -212.921903943
90.1425269623, -303.019506759, -212.876979796
88.8238243739, -301.814809369, -212.990984995
93.4548577971, -306.580301138, -213.125443341
90.4839948927, -303.754960302, -213.270965409
90.9644187692, -304.321937475, -213.357518706
92.916781368, -306.115200236, -213.198418868
90.5982957306, -304.06717458, -213.468878849
96.7190588754, -310.196193975, -213.4771351
98.5826984215, -312.060270431, -213.47757201
92.6155072639, -306.081692638, -213.466185374
93.4962258724, -306.890664712, -213.39443884
91.1751771976, -304.133022694, -212.957845496
88.4268924045, -301.38135597, -212.954463565
95.401577776, -308.276981593, -212.875403817
104.719811015, -317.839204424, -213.11939341
100.506688321, -313.262197698, -212.755509377
94.0419349193, -306.633214527, -212.591279607
94.4757580112, -307.148592641, -212.67283463
98.2017384162, -311.270850173, -213.069111757
102.466596681, -316.016171517, -213.549574836
99.7392706206, -313.205678032, -213.466407411
95.2035729923, -308.430081344, -213.226508352
95.7844569182, -308.976195803, -213.191738885
94.2378140867, -307.735925293, -213.498111207
99.2597986157, -312.934519155, -213.674720539
94.6515502371, -308.035602682, -213.384052445
91.9695045054, -305.189343003, -213.219838498
97.6478530605, -311.199250009, -213.551396948
94.8951171198, -308.000050942, -213.104933822
93.0017178192, -305.997311267, -212.995593448
86.7699471377, -299.23855308, -212.468605942
89.9021371765, -302.621390515, -212.719253338
89.889848828, -302.931397706, -213.041548878
84.9225681703, -297.782233688, -212.859665518
96.1022280244, -309.189037752, -213.086809728
95.6542967416, -308.69470548, -213.040408738
85.373498059, -298.599483269, -213.22598521
83.0829245545, -296.464105594, -213.381181039
93.9852135547, -307.102598359, -213.117384805
98.53923651, -311.574062065, -213.034825554
98.68960372, -311.641894142, -212.952290422
101.515083209, -314.584324724, -213.069241515
106.331501911, -319.764548043, -213.433046132
102.778815969, -315.496068095, -212.717252126
94.0031302625, -307.025988484, -213.022858222
94.0336917766, -307.100778856, -213.067087079
99.3987398982, -312.28244795, -212.883708052
98.5948331915, -311.936953619, -213.342120428
101.995955753, -314.996710246, -213.000754493
99.5381908641, -313.043452691, -213.505261827
100.625048851, -314.4128429, -213.787794049
99.7389945499, -313.086809532, -213.347814982
98.8560898281, -312.212081264, -213.355991436
95.1419849935, -308.532154866, -213.390169873
94.1944294772, -307.506647188, -213.312217711
94.3576911547, -307.235817767, -212.878126612
94.0935642905, -307.440946549, -213.347382258
99.7882010761, -312.862901429, -213.074700353
104.781290426, -317.77484933, -212.993558904
107.017804209, -319.773390888, -212.755586679
104.573633355, -317.294544768, -212.720911413
93.4431563101, -306.560348434, -213.117192124
78.5175300758, -291.690867509, -213.173337433
86.8263688009, -300.057317756, -213.230948955
101.018463361, -314.42024869, -213.401785329
99.2108266707, -312.59546349, -213.384636819
99.9161305078, -313.627777418, -213.71164691
101.684301461, -315.272104973, -213.587803512
106.242547227, -319.837885919, -213.595338692
104.527510529, -318.036888052, -213.509377523
102.32184369, -315.671925976, -213.350082286
101.301591273, -314.540561508, -213.238970235
92.1364205834, -305.91612374, -213.779703156
89.3655514045, -302.909092689, -213.543541284
93.0986317457, -306.607787451, -213.509155706
93.7963338805, -307.622831937, -213.826498056
90.9733872795, -305.150364733, -214.176977453
93.9093557405, -307.884312399, -213.974956658
103.522193433, -317.430695548, -213.908502115
104.969268201, -318.706742987, -213.737474786
107.14717917, -320.85000122, -213.70282205
105.482119689, -318.863185481, -213.381065793
100.637801712, -313.824874437, -213.187072725
92.7888583409, -305.569113869, -212.780255529
91.5400074656, -304.275650443, -212.735642977
101.323133579, -314.668565344, -213.345431765
105.470281159, -318.458614772, -212.988333612
101.766752366, -315.389693109, -213.622940743
93.158008496, -306.612248777, -213.45424028
91.8910742112, -305.118201264, -213.227127053
89.750682548, -303.369968746, -213.619286198
89.8919050872, -303.513202649, -213.621297562
90.9541992808, -304.378329961, -213.424130681
92.85991285, -306.327262893, -213.467350043
91.9662609256, -305.472122046, -213.50586112
90.044153224, -303.231669582, -213.187516358
91.6104332788, -305.109996295, -213.499563016
98.9185708556, -311.907444199, -212.988873343
105.249929181, -318.083968857, -212.834039676
105.903755093, -318.888817037, -212.985061943
107.763627366, -320.797254359, -213.033626994
101.461951061, -314.376675039, -212.914723978
90.5220969192, -303.232628405, -212.710531485
85.8453148322, -298.915280459, -213.069965627
87.7267001318, -300.606637517, -212.879937385
88.8801251122, -301.956196803, -213.076071691
87.6004790984, -300.625396606, -213.024917508
95.0381083283, -307.879804402, -212.841696074
99.7704159309, -312.291809554, -212.521393623
99.2056275444, -311.886684437, -212.681056893
92.617067581, -305.408134344, -212.791066763
91.2951037573, -304.126276301, -212.831172544
92.8879487437, -305.404139511, -212.516190767
93.7314040461, -306.239307231, -212.507903185
100.12829378, -313.516461931, -213.388168151
103.778028937, -317.522624006, -213.744595069
100.658767566, -314.633223545, -213.974455979
98.8813706913, -312.657853212, -213.776482521
99.7535043346, -313.413587464, -213.660083129
101.923129014, -315.22054687, -213.297417857
109.371751826, -322.478522878, -213.106771051
109.715727801, -322.704820492, -212.989092691
101.998886329, -315.177099776, -213.178213447
96.0313211413, -309.219036661, -213.18771552
91.4485359548, -304.189547049, -212.741011094
99.0246810567, -311.620715022, -212.596033965
99.8589179192, -313.050660804, -213.191742885
91.5664128827, -304.669018222, -213.102605339
89.6494847851, -302.828877641, -213.179392856
93.8147901202, -307.037143981, -213.222353861
98.6788831995, -311.705062892, -213.026179693
100.258066662, -313.449498341, -213.191431679
89.4348419238, -302.341750519, -212.906908596
80.6710626381, -293.519889788, -212.84882715
92.593379548, -305.353329273, -212.759949725
97.1157494255, -310.417863019, -213.302113594
100.932188768, -314.432806765, -213.500617997
104.033215204, -317.582268831, -213.549053627
101.684216141, -315.619062494, -213.934846353
102.773200489, -316.718892837, -213.945692347
97.8509549165, -311.435081471, -213.584126554
100.16569097, -313.785694156, -213.620003186
108.893786296, -322.975718346, -214.081932051
94.1918363158, -308.235113162, -214.043276846
97.8488439565, -311.440281321, -213.591437365
105.652198501, -319.123912388, -213.471713887
99.9200391854, -313.143875011, -213.223835826
91.8108836583, -305.268239085, -213.457355427
93.4577050257, -307.554833916, -214.097128891
98.9734356269, -312.767763642, -213.794328015
96.9762586565, -310.955560697, -213.97930204
98.6814215635, -312.347048444, -213.66562688
95.8453591604, -309.394927759, -213.549568598
85.2007579037, -298.536998844, -213.33624094
87.4636429436, -300.922854346, -213.459211402
96.3499168425, -309.386869958, -213.036953115
92.3885994479, -305.451279135, -213.062679687
92.7634000415, -306.145720654, -213.382320613
94.2088774007, -307.561126648, -213.352249247
86.6796944162, -299.741799033, -213.062104616
87.4784169594, -300.513766806, -213.035349847
92.8168894503, -306.273523306, -213.456633855
103.146860339, -316.180639954, -213.033779615
102.6274739, -315.693074318, -213.065600418
97.6793351239, -311.023819728, -213.344484604
94.5055228216, -307.368673091, -212.863150269
100.258047726, -313.284697214, -213.026649487
106.884645313, -320.157969958, -213.273324645
101.455277268, -315.038957562, -213.583680294
93.1492041004, -306.601633319, -213.452429218
95.295548675, -308.995469491, -213.699920816
96.9751610562, -310.631815265, -213.656654209
99.5576335894, -313.175468043, -213.617834453
99.5930772361, -312.946180842, -213.353103606
88.9583635669, -302.928799927, -213.970436361
87.6687741706, -301.871871185, -214.203097014
97.5536619778, -311.773157012, -214.219495034
97.0727749694, -311.3235061, -214.250731131
93.5168806741, -307.764167703, -214.247287029
93.4722359139, -308.114507895, -214.642271981
95.0975980795, -309.346308965, -214.248710885
94.9088325632, -309.273027571, -214.364195008
97.3172088359, -311.961254864, -214.644046028
101.114546191, -315.133059308, -214.018513116
98.5564395428, -312.328933964, -213.772494421
98.0720246755, -311.954696351, -213.882671676
106.755349647, -320.611569557, -213.85621991
106.031266884, -319.810524322, -213.779257438
96.5193256192, -310.242277745, -213.722952126
95.468912562, -309.279237988, -213.810325426
93.8279987033, -307.04597435, -213.217975647
92.8769836144, -305.922929141, -213.045945526
102.034819817, -315.1849525, -213.150132683
94.0955355673, -307.588526881, -213.492991314
86.0088073668, -299.289990702, -213.281183335
93.2891046171, -305.917611495, -212.628506878
94.4129772349, -307.309499638, -212.896522403
96.9891127616, -309.730410748, -212.741297987
98.2305132476, -311.216966067, -212.986452819
95.0783828625, -308.094897697, -213.016514834
98.1008050177, -311.279705567, -213.178900549
102.575842105, -315.91187785, -213.336035745
103.570949985, -316.829152713, -213.258202728
98.8573612819, -312.386278054, -213.528916772
94.4977557233, -307.473850404, -212.976094681
94.267838063, -306.847901969, -212.580063906
97.5300319969, -310.197448142, -212.667416145
95.9067309214, -308.533092705, -212.626361783
93.0420100721, -305.817890289, -212.775880217
95.8032195607, -308.669078555, -212.865858995
95.2571878622, -307.876486839, -212.619298977
97.3548278031, -310.051305652, -212.696477849
106.077407297, -318.780164942, -212.702757645
108.673740287, -321.143409382, -212.469669095
101.676674183, -314.414631767, -212.737957585
96.15098171, -308.850186456, -212.699204746
96.7441744994, -309.522436249, -212.778261749
99.7937456003, -312.822865412, -213.029119811
94.5912638141, -307.480453533, -212.889189719
100.901116578, -313.723707454, -212.822590875
107.202481103, -320.37917532, -213.176694216
106.081185281, -319.066517393, -212.985332112
89.8704740079, -303.041247597, -213.170773589
83.5138268342, -297.073830692, -213.560003857
97.499020335, -311.036091358, -213.537071023
102.713667721, -315.299075337, -212.585407615
94.1361319252, -307.304182459, -213.168050534
89.2144558969, -302.336594371, -213.122138475
99.8932077943, -312.632418151, -212.739210357
107.58673107, -320.406634817, -212.819903747
103.401381628, -316.447997827, -213.046616199
97.0270190059, -309.922336236, -212.89531723
90.3195271101, -303.443040286, -213.123513176
88.4492581708, -301.568944919, -213.119686749
92.6435876616, -305.566671002, -212.92308334
100.367444221, -313.575119224, -213.207675003
97.0001337176, -309.927317335, -212.927183618
89.025454149, -301.90826736, -212.882813211
86.8581962064, -299.657584839, -212.799388632
94.1919561031, -307.360475138, -213.168519035
95.4585738494, -308.146234367, -212.687660518
96.0670000011, -309.147822565, -213.080822564
103.660614769, -316.705935411, -213.045320641
108.536639678, -321.627885447, -213.091245769
102.452280154, -315.183141638, -212.730861484
95.919469078, -308.567544834, -212.648075756
93.4566435047, -306.500031844, -213.043388339
93.8987370149, -307.218283818, -213.319546803
95.8968534671, -309.492662191, -213.595808724
99.0626361933, -312.302832472, -213.240196279
102.096955056, -315.02728105, -212.930325994
95.8322431694, -308.436238561, -212.603995392
94.4742780373, -307.873649608, -213.39937157
96.4930231181, -309.782818617, -213.289795499
91.0528938845, -304.09793936, -213.045045475
85.9203016289, -299.120756635, -213.200455006
86.6454386606, -299.851735047, -213.206296387
86.6511652029, -300.054915357, -213.403750154
87.4522613895, -300.732047946, -213.279786557
93.8281208301, -306.845872125, -213.017751295
92.3137518079, -305.120318627, -212.806566819
94.5743716958, -307.146570496, -212.5721988
99.7738057785, -312.860571746, -213.086765967
102.607300702, -315.975712348, -213.368411646
98.6845168207, -312.209915671, -213.525398851
92.8500609881, -306.256031081, -213.405970093
92.1283129791, -305.529487194, -213.401174215
99.0069733393, -312.18407781, -213.17710447
