KE,PE,Etot
159.035756671, -556.664486163, -397.628729493
166.924723498, -564.58035197, -397.655628472
167.573425748, -565.131244433, -397.557818686
161.852015463, -559.398843898, -397.546828435
164.634501047, -562.004398518, -397.369897471
167.62088776, -564.891216046, -397.270328286
158.616145279, -555.81385375, -397.19770847
151.859805637, -549.176678734, -397.316873097
150.771293973, -547.925543266, -397.154249293
162.755997302, -560.043839492, -397.28784219
170.730305959, -567.909589348, -397.179283389
166.002415793, -563.132109432, -397.129693638
158.111940201, -555.196107105, -397.084166904
155.223485425, -552.477205995, -397.253720571
156.1257124, -553.414151572, -397.288439172
158.70692966, -556.246970461, -397.540040802
159.847410583, -557.363117274, -397.515706691
150.210047451, -547.683044495, -397.472997043
149.874736276, -547.497841276, -397.623105001
152.356334126, -549.791806255, -397.43547213
159.419691305, -556.95293172, -397.533240414
168.111734041, -565.561532056, -397.449798015
159.131610894, -556.527218697, -397.395607803
155.214292203, -552.700146009, -397.485853805
165.386719798, -562.820067403, -397.433347605
169.644194772, -566.926947339, -397.282752566
174.04408073, -571.329964444, -397.285883713
173.315715087, -570.739354308, -397.423639221
169.188778456, -566.628809288, -397.440030832
162.251769042, -559.867895849, -397.616126807
161.600917365, -559.276319373, -397.675402008
163.763031504, -561.421445655, -397.658414151
157.947309863, -555.581345498, -397.634035635
158.955229171, -556.837263947, -397.882034775
168.220780416, -566.156288804, -397.935508388
166.147529529, -563.91605679, -397.768527261
154.383431013, -552.065803677, -397.682372664
155.654831221, -553.356997417, -397.702166196
163.90485442, -561.533073385, -397.628218964
164.776443701, -562.593395216, -397.816951515
161.342345295, -559.037437666, -397.695092371
154.025226608, -551.716456413, -397.691229805
147.755557213, -545.385348603, -397.62979139
152.629082233, -550.176174566, -397.547092333
164.218981725, -561.778129894, -397.55914817
163.209517191, -560.946493652, -397.736976461
158.287991744, -555.835814763, -397.547823019
155.653941708, -553.357197069, -397.70325536
152.608240247, -550.354840477, -397.74660023
150.528604461, -548.116613243, -397.588008782
150.831791919, -548.384795541, -397.553003622
151.006160248, -548.381864689, -397.375704441
158.62304178, -556.217493238, -397.594451458
163.219552186, -560.542504464, -397.322952277
153.328774638, -550.721433624, -397.392658986
149.482222336, -546.704582538, -397.222360201
156.609477818, -553.714785962, -397.105308143
159.716779113, -556.887208418, -397.170429305
158.104912196, -555.269349148, -397.164436952
147.765793878, -545.029262111, -397.263468233
144.938356866, -542.191777978, -397.253421112
147.691781949, -544.977630796, -397.285848847
149.373845628, -546.707498946, -397.333653318
156.689417248, -554.114054413, -397.424637165
161.296350257, -558.833784315, -397.537434058
157.408886149, -555.016935498, -397.608049349
150.724719812, -548.363878327, -397.639158516
155.503135046, -553.148122181, -397.644987134
164.013226772, -561.439187204, -397.425960431
167.107838136, -564.480296704, -397.372458567
161.708642948, -559.183682013, -397.475039065
159.360098829, -556.777343785, -397.417244956
163.959014312, -561.425083202, -397.466068889
167.455743119, -564.819586673, -397.363843554
161.262117057, -558.583102087, -397.32098503
158.949351663, -556.364197955, -397.414846293
165.273748256, -562.697512197, -397.423763941
167.121034424, -564.619034322, -397.497999898
159.577677823, -557.296481928, -397.718804105
150.425645598, -548.080604415, -397.654958817
150.012774374, -547.702384837, -397.689610463
142.474342586, -540.216328494, -397.741985908
149.92585083, -547.646111477, -397.720260647
164.351487535, -562.224587647, -397.873100112
161.500778488, -559.344480007, -397.843701519
160.858123741, -558.747579016, -397.889455275
162.362032748, -560.273905287, -397.911872538
166.224668509, -563.951965717, -397.727297208
162.547528947, -560.266151188, -397.718622241
161.947630873, -559.58225212, -397.634621246
173.450807692, -571.328991776, -397.878184083
161.898413211, -559.630656309, -397.732243098
149.50974567, -547.22349266, -397.71374699
151.776186466, -549.633655723, -397.857469257
159.392006333, -557.333932385, -397.941926052
166.538559643, -564.459263155, -397.920703512
162.543120457, -560.381564442, -397.838443986
151.538648824, -549.298318984, -397.75967016
155.87578998, -553.613432947, -397.737642966
162.213090867, -559.80796141, -397.594870543
167.053362211, -564.751418174, -397.698055963
163.681677408, -561.269861753, -397.588184346
163.165479917, -560.562976118, -397.397496201
160.744689904, -558.264844309, -397.520154405
158.1069883, -555.488181125, -397.381192825
152.84361629, -550.198961457, -397.355345167
144.689036209, -542.130551994, -397.441515785
141.573614043, -539.026601024, -397.452986981
158.973044976, -556.401361451, -397.428316476
174.730094306, -572.267612485, -397.537518179
166.264293614, -563.839079579, -397.574785966
146.280601714, -544.016553737, -397.735952022
146.616986582, -544.359943285, -397.742956703
161.550199508, -559.202816901, -397.652617393
161.191344105, -558.802458478, -397.611114372
153.94648375, -551.774559155, -397.828075405
151.127784459, -549.027578298, -397.899793839
154.97197706, -552.782152529, -397.810175469
166.041511272, -563.769880574, -397.728369302
165.116065425, -562.553078594, -397.437013169
161.015684779, -558.275110251, -397.259425472
156.442763366, -553.768970529, -397.326207163
159.046682551, -556.471234326, -397.424551774
163.593432371, -561.018778996, -397.425346625
155.659984148, -553.063934319, -397.403950171
156.020495742, -553.381127138, -397.360631396
159.133137378, -556.444106555, -397.310969177
165.962428084, -563.159261895, -397.19683381
162.671246383, -559.832011412, -397.160765029
159.372415917, -556.612863147, -397.24044723
164.522876643, -561.98555225, -397.462675607
157.784408294, -555.122295251, -397.337886957
143.869181855, -541.262731024, -397.393549168
154.274676391, -551.59252056, -397.317844168
162.317866848, -559.713687122, -397.395820274
152.095407269, -549.479726218, -397.384318949
144.228144289, -541.611033312, -397.382889023
155.629675282, -553.099686966, -397.470011684
158.287071611, -555.684531428, -397.397459816
162.281398721, -559.668570811, -397.38717209
164.811157252, -562.30257757, -397.491420318
156.940764932, -554.247923913, -397.307158982
144.484718398, -541.733282057, -397.24856366
151.395191298, -548.498128848, -397.10293755
164.714043136, -561.8746592, -397.160616064
160.985718286, -558.317835484, -397.332117198
157.081093302, -554.462604, -397.381510698
160.724799726, -558.363900982, -397.639101256
160.246052825, -557.646434641, -397.400381816
159.664974069, -557.141644234, -397.476670165
162.596870355, -560.031392668, -397.434522313
153.439781113, -550.851743944, -397.411962831
143.025714915, -540.415293139, -397.389578224
148.343077966, -545.872299674, -397.529221708
164.403579407, -562.047090035, -397.643510628
165.936851253, -563.488246214, -397.551394961
160.451610345, -558.140465227, -397.688854882
154.750679977, -552.430781697, -397.68010172
148.449294895, -546.036822519, -397.587527624
151.757323551, -549.075264943, -397.317941392
165.332820622, -562.73767083, -397.404850208
167.460641195, -564.938269535, -397.47762834
164.255115459, -561.728350219, -397.47323476
151.461378761, -548.847501676, -397.386122915
151.214420022, -548.649849934, -397.435429911
157.999449119, -555.287725682, -397.288276564
155.605569642, -553.024453033, -397.418883391
151.918258651, -549.373846391, -397.455587739
145.75573444, -543.170969611, -397.415235171
151.310571392, -548.915867856, -397.605296464
159.872943782, -557.512343099, -397.639399317
151.611417164, -549.228528405, -397.617111241
149.780878565, -547.593446003, -397.812567438
160.800783582, -558.551912181, -397.751128599
164.597395216, -562.371177495, -397.773782279
151.796444025, -549.423773769, -397.627329744
147.779595472, -545.243690221, -397.464094749
151.363181895, -548.906997246, -397.543815351
156.059849061, -553.726209996, -397.666360936
169.311765951, -566.720943172, -397.409177221
166.879293705, -564.397002062, -397.517708357
164.463011632, -562.169760347, -397.706748715
159.95471721, -557.625611675, -397.670894465
147.818527219, -545.457072073, -397.638544854
153.281574602, -551.013098876, -397.731524273
167.732059296, -565.256857757, -397.524798461
173.51922821, -571.003760482, -397.484532272
168.402978215, -565.992146571, -397.589168356
161.581050773, -559.014495337, -397.433444563
159.230436453, -556.73675638, -397.506319927
157.532370186, -555.077032087, -397.544661901
161.280928326, -558.630861228, -397.349932902
168.915858316, -566.224776433, -397.308918117
171.727811556, -569.257706133, -397.529894577
160.648803141, -558.347971691, -397.69916855
152.08276033, -549.593691327, -397.510930997
156.333413465, -553.995236034, -397.66182257
160.423535671, -558.119407722, -397.695872051
156.39715733, -553.983324363, -397.586167033
154.610931517, -552.1758543, -397.564922782
155.62645352, -553.082648533, -397.456195013
162.219214139, -559.758182406, -397.538968267
167.529834435, -565.105988117, -397.576153682
165.50438591, -563.192050053, -397.687664143
159.562795544, -557.315897063, -397.753101519
154.257388628, -552.058182494, -397.800793866
145.807773505, -543.456357889, -397.648584385
140.966731759, -538.282623328, -397.315891569
162.648596762, -560.02216328, -397.373566518
175.7870159, -573.16622536, -397.37920946
170.07690264, -567.518503815, -397.441601175
167.251084001, -564.691859064, -397.440775064
161.049315074, -558.584898771, -397.535583696
153.302876004, -550.65901083, -397.356134825
150.064750666, -547.355632845, -397.290882179
159.325843553, -556.532728906, -397.206885353
158.318872287, -555.725961232, -397.407088945
148.320195614, -545.867552372, -397.547356758
156.185521741, -553.870258413, -397.684736672
157.458844373, -555.17835287, -397.719508498
156.903364588, -554.602394448, -397.69902986
160.885849816, -558.429910747, -397.544060931
157.161388033, -554.715062441, -397.553674408
163.701110381, -561.404152433, -397.703042052
170.514679213, -568.297412977, -397.782733764
164.334156493, -562.13721499, -397.803058497
157.516931404, -555.273468725, -397.756537321
158.851672623, -556.73441811, -397.882745487
152.739109878, -550.55375906, -397.814649183
151.039734488, -548.79352866, -397.753794172
163.291481476, -561.052625239, -397.761143763
173.890216729, -571.685637785, -397.795421056
172.249237492, -570.028405295, -397.779167802
162.570185082, -560.182281992, -397.61209691
158.721760218, -556.333161477, -397.61140126
155.043892814, -552.595137283, -397.55124447
162.816322084, -560.234723922, -397.418401838
163.196617639, -560.690980709, -397.49436307
165.077278128, -562.542135333, -397.464857205
168.178856851, -565.683119281, -397.50426243
157.610218998, -555.035790014, -397.425571015
149.726273424, -547.110599686, -397.384326262
157.943666406, -555.190379701, -397.246713295
161.042197426, -558.304407709, -397.262210283
156.340513002, -553.407856639, -397.067343637
160.411461994, -557.72654765, -397.315085656
164.442822903, -561.771511888, -397.328688986
162.911800798, -560.158619638, -397.24681884
156.511837481, -553.749608974, -397.237771493
156.368682251, -553.6121681, -397.243485849
161.253039634, -558.652817728, -397.399778094
172.836322209, -570.267843618, -397.43152141
164.261631053, -561.721787863, -397.46015681
161.083491655, -558.632721982, -397.549230327
162.654184652, -560.349477974, -397.695293322
158.380166227, -556.097805934, -397.717639707
156.376926241, -554.091800668, -397.714874427
161.806881548, -559.61336075, -397.806479201
166.775520261, -564.573915835, -397.798395574
166.426239746, -564.321034105, -397.894794358
172.169727539, -569.921710283, -397.751982744
164.136655489, -561.649825372, -397.513169884
159.706438583, -557.368155849, -397.661717266
166.612312674, -564.345875056, -397.733562382
162.265067081, -559.979570831, -397.71450375
152.470275978, -550.039352824, -397.569076846
157.005689415, -554.287102071, -397.281412656
158.806917572, -556.196548992, -397.38963142
155.928837574, -553.260828347, -397.331990773
151.538974733, -548.884119057, -397.345144325
147.392163392, -544.716266823, -397.324103431
147.452419063, -544.707742722, -397.255323659
143.579075599, -540.795905674, -397.216830075
153.844595374, -551.159374653, -397.314779279
150.74772969, -547.868223455, -397.120493764
153.109391087, -550.168156183, -397.058765096
165.856349111, -563.124636969, -397.268287857
163.453556131, -560.689951905, -397.236395774
155.002855998, -552.25742926, -397.254573262
152.339111237, -549.399106751, -397.059995514
152.755542451, -550.022150664, -397.266608213
153.42118677, -550.699995755, -397.278808985
165.123566161, -562.432874387, -397.309308226
166.148229205, -563.800302492, -397.652073287
162.880358788, -560.46671176, -397.586352972
167.111354241, -564.582785511, -397.47143127
166.497927014, -563.85836669, -397.360439676
